id,indexed_date,language,media_name,media_url,publish_date,title,url,parsed_title,parsed_authors,Text,parsed_tags,parsed_summary,parsed_keywords,subtopic,central body,political figure,affiliate,stance,opposition
afc300f1fd8eeb8bedc09bd5eb9cd1f6a2d0e3d0eb210e5cf026ab840f176484,2024-01-04 00:08:39+00:00,en,indiatimes.com,indiatimes.com,2024-01-02,Politics everywhere: State assembly elections will be as crucial as the Lok Sabha’s,https://timesofindia.indiatimes.com/blogs/toi-editorials/politics-everywhere-state-assembly-elections-will-be-as-crucial-as-the-lok-sabhas/,Politics everywhere: State assembly elections will be as crucial as the Lok Sabha’s,,"Times of India’s Edit Page team comprises senior journalists with wide-ranging interests who debate and opine on the news and issues of the day. The new year heralded in the hustle and bustle of India’s election season. The Lok Sabha election in April-May is undoubtedly the big-ticket one, but assembly elections throughout the year promise to be no less challenging, or crucial. Alongside LS, Odisha and Andhra assembly polls are due, both states held by powerful regional party chiefs, who’d align with BJP at the Centre but fiercely fight it in their respective states. No terra firma | Maharashtra assembly election is expected in September. Since the day of the 2019 election results, the state has seen shape-shifting governments. Five years on, both of the state’s largest and most powerful regional parties stand split, NCP and Shiv Sena, the fate of several MLAs hangs in balance. Hectic January | The Supreme Court’s told Maharashtra speaker he has till January 10 to decide on the defection petitions filed by both Sena factions, and till January 31 to decide on petitions on the NCP split. So, January itself, expect fireworks.And likely complex constitutional muddles. Haryana hassles | Maharashtra’s political crisis isn’t the",,"The Lok Sabha election in April-May is undoubtedly the big-ticket one, but assembly elections throughout the year promise to be no less challenging, or crucial.
No terra firma | Maharashtra assembly election is expected in September.
EC scrutinised more than netas | After BJP’s three assembly wins in December, Uddhav Thackeray (Sena-UBT), floated the idea that the Centre may want Maharashtra elections advanced alongside Lok Sabha’s to exploit the “mood”.
Finally, Lok Sabha 2024 | As BJP-led NDA and ‘no-one-quite leads-INDIA’ bloc go head-to-head, one is already deciding candidates.
Facebook Twitter Linkedin Email This piece appeared as an editorial opinion in the print edition of The Times of India.","lok, sabhas, election, centre, political, state, crucial, politics, till, split, assembly, elections, maharashtra, times, states","assembly elections,lok sabha,bjp,regional parties",,,bjp,neutral,"ncp, shiv sena"
a3e9eb0a297c10aa0dee1792df8670cd84c57b0469686a3c122a0a3bc79a3960,2024-01-03 01:21:46+00:00,en,hindustantimes.com,hindustantimes.com,2024-01-01,West Bengal warning for INDIA bloc,https://www.hindustantimes.com/editorials/west-bengal-warning-for-india-bloc-101704118388535.html,West Bengal warning for INDIA bloc,,"The war of words between the Congress and TMC leaders in West Bengal exposes the contradictions that define the INDIA bloc. During the recent assembly elections, leaders had said the alliance exists only at the national level and each party is on its own in state polls. Now, at the doorstep of the general elections, the mutual distrust among leaders is coming to the fore. PREMIUM The war of words between the Congress and TMC leaders in West Bengal exposes the contradictions that define the INDIA bloc Senior Congress leader Adhir Ranjan Chowdhury’s outburst against TMC chief Mamata Banerjee, for instance, is a reflection of the tension that plagues the INDIA bloc’s alliance building in states where the parties are bitter rivals. Banerjee had set the ball rolling on seat-sharing talks when she offered two Lok Sabha seats for the Congress in West Bengal. Chowdhury, one of the two Congress MPs from the state, seems to read Banerjee’s offer as an attempt to corner his party. Banerjee’s claim that the TMC, not the INDIA bloc, will be the face of the anti-BJP front in West Bengal, shuts the door on the Congress since both parties are practically vying for the","On The Record, Congress, Aur Batao, Chinese, Love Horoscope, Hyderabad, Alliance, HT Insight, Transits, Explainer Video, infocus, Career Horoscope, Tarot, Assembly Election, Manifestation, india news, HT Weekend, Covid 19, Chennai News, Hyderabad News, Vikram Chandra Daily Wrap, JEE, Assembly Elections, Chennai, West Bengal","The war of words between the Congress and TMC leaders in West Bengal exposes the contradictions that define the INDIA bloc.
During the recent assembly elections, leaders had said the alliance exists only at the national level and each party is on its own in state polls.
Banerjee had set the ball rolling on seat-sharing talks when she offered two Lok Sabha seats for the Congress in West Bengal.
Banerjee’s claim that the TMC, not the INDIA bloc, will be the face of the anti-BJP front in West Bengal, shuts the door on the Congress since both parties are practically vying for the same votes.
This tension is inherent to the INDIA bloc as the regional parties have historically been anti-Congress outfits.","party, bloc, parties, india, warning, west, leaders, elections, login, tmc, bengal, congress","india alliance,congress,tmc,west bengal",,,,,"congress, tmc, india bloc, adhir ranjan chowdhury, mamata banerjee"
95b89ff55c12ca7116c42236f22d487d94845602a89a2ac3e631850fd68e1f93,2024-01-03 00:03:02+00:00,en,indiatimes.com,indiatimes.com,2024-01-01,"BJP's third straight win in 2024 Lok Sabha polls 'almost an inevitability', writes UK columnist",https://economictimes.indiatimes.com/news/elections/lok-sabha/india/bjps-third-straight-win-in-2024-lok-sabha-polls-almost-an-inevitability-writes-uk-columnist/articleshow/106434714.cms,"BJP's third straight win in 2024 Lok Sabha polls 'almost an inevitability', writes UK columnist",,"Live Events (You can now subscribe to our (You can now subscribe to our Economic Times WhatsApp channel With less than six months to go for the Lok Sabha polls, a column published in UK's Guardian has predicted a hat-trick for BJP. ""In India’s current political landscape, the consensus among political analysts is that a win for Modi and the BJP is the most plausible outcome,"" writes Hannah Ellis-Petersen, citing BJP's recent wins in three state elections in Rajasthan, Madhya Pradesh and Chhattisgarh.""In the current political landscape, analysts widely agree that a Modi and BJP triumph is the most plausible outcome. Modi's popularity as a political strongman, coupled with the BJP's Hindu nationalist agenda, resonates strongly with the large Hindu majority, particularly in the populous Hindi belt of the north,"" the author writes.The author said that there exists some regional opposition to the BJP in pockets of south and east India, at the national level opposition appears fragmented and weak. About the recently formed opposition INDIA alliance, the author writes that it is yet ""to unite on crucial issues, though it vows to collectively challenge the BJP.""“The general sense is that a BJP win is almost an inevitability at this","2024 lok sabha polls, bjp 2024 elections, pm modi 2024 lok sabha elections, lok sabha election 2024 prediction","""In India’s current political landscape, the consensus among political analysts is that a win for Modi and the BJP is the most plausible outcome,"" writes Hannah Ellis-Petersen, citing BJP's recent wins in three state elections in Rajasthan, Madhya Pradesh and Chhattisgarh.
""In the current political landscape, analysts widely agree that a Modi and BJP triumph is the most plausible outcome.
About the recently formed opposition INDIA alliance, the author writes that it is yet ""to unite on crucial issues, though it vows to collectively challenge the BJP.
""The author says that whether the BJP can replicate the sweeping parliamentary majority of 2019 in 2024 Lok Sabha elections remains uncertain.
""BJP's dominant victories in Rajasthan, Madhya Pradesh and Chattisgarh have reaffirmed PM Modi's popularity.","modi, sabha, column, bjps, win, columnist, uk, power, bjp, straight, lok, political, inevitability, state, india, polls, national, elections, writes","bjp,modi,congress,india alliance",,narendra modi,bjp,pro,"opposition, india alliance"
23fe20622f1debc8832347c2bf3c538c552b5966872a127ef2acb932affcdb28,2024-01-03 00:02:25+00:00,en,indiatimes.com,indiatimes.com,2024-01-01,"PM Modi's third straight term at Centre 'almost an inevitability', declares column in leading UK daily",https://timesofindia.indiatimes.com/india/pm-modis-third-straight-term-at-centre-almost-an-inevitability-declares-column-in-leading-uk-daily/articleshow/106432794.cms,"PM Modi's third straight term at Centre 'almost an inevitability', declares column in leading UK daily",Ani,"NEW DELHI: The hat-trick of victories in three state assemblies, combined with Prime Minister Narendra Modi 's immense popularity and emotive issues such as the Ram Temple inauguration in Ayodhya, has made a third, straight term for the BJP at the Centre 'almost an inevitability', read a column in the UK-based daily, The Guardian.The column, by Hannah Ellis-Peterson, pointed to the saffron sweep in the three heartland states of Madhya Pradesh, Chhattisgarh and Rajasthan have added more strength and momentum to the BJP going into the crucial Lok Sabha elections next year.After assembly wins in three states, PM Modi himself didn't hold back from predicting that ""this hat-trick has guaranteed the 2024 victory"", the column noted.In India's current political landscape, the consensus among political analysts is that a win for Modi and the BJP is the ""most plausible outcome"", Ellis-Peterson added in her piece.""The prime minister's popularity as a political strongman, alongside the BJP's Hindu nationalist agenda, continues to appeal to the large Hindu majority of the country, particularly in the populous Hindi belt of the north"", the column read, adding, ""At the state and national level, the apparatus of the country has been skewed heavily towards the BJP since","PM Modi, Indian National Congress, Modi","""The main opposition -- Indian National Congress -- won the state election in Telangana this month but is in power in only three states overall and is perceived as ""hierarchical and riddled with infighting"", The Guardian reported.
""The recently formed coalition of all major opposition parties -- which goes by the acronym INDIA -- is yet to unite on crucial issues, though it has vowed to fight the BJP collectively,"" the piece read further, adding, ""The general sense is that a BJP win is almost an inevitability at this stage,"" said Neelanjan Sircar, a fellow at the Centre for Policy Research.
""The question is more: what factors will shape the scale of the victory?
""BJP's dominant victories in Rajasthan, Madhya Pradesh and Chattisgarh have reaffirmed PM Modi's popularity.
""On the ground, there's a huge surge of optimism, even in areas which we haven't traditionally won"", Panda was quoted as saying in the report.","modi, term, leading, column, bjps, modis, uk, added, centre, daily, states, bjp, read, straight, declares, inevitability, state, india, national","bjp,narendra modi,ram temple",,narendra modi,bjp,pro,
c6aaf7e86595f230dc514dc5e5cdd7d897cb0cfcffd4c9161e9be487b492dfdc,2023-12-30 00:33:57+00:00,en,ndtv.com,ndtv.com,2023-12-28,Opinion: 6 Tips For Congress As It Preps For 2024,https://www.ndtv.com/opinion/6-tips-for-congress-as-it-preps-for-2024-4757872,Opinion: 6 Tips For Congress As It Preps For 2024,Naresh Arora,"Innovative crowdfunding and a ""Hai Tayyar Hum (we are ready)"" campaign - after its recent election losses, the Congress party is making the right moves to demonstrate that it is very much in the reckoning for 2024. The ""Bharat Nyay Yatra"" from Manipur to Maharashtra is also a welcome step. Nobody will say the Congress has any chance of winning 272 seats in next year's national election, but no matter how badly it loses, a silver lining is key. A substantial increase in seats and vote share, for example, can strengthen Congress over the next five years. How many seats the Congress wins will also be important for maintaining a democratic balance in our polity. Every seat and every vote counts. The Congress, therefore, has to fight the 2024 Lok Sabha election with the confidence and gusto of a party that is in it to win. That is why ""Tayyar Hai Hum"" is the right call, and along with the crowdfunding campaign, the party is sending the right signals to its workers and supporters - that it is up for the challenge. The Bharat Nyay Yatra is important for several reasons, not least that it will seek to improve the","Congress, Bharat Nyay Yatra, 2024 Elections","The ""Bharat Nyay Yatra"" from Manipur to Maharashtra is also a welcome step.
The key promises, the slogan, and the narrative of the Congress party's 2024 election campaign must be decided and announced as soon as possible.
The Bharat Nyay Yatra must address workers every morning before it addresses the common public.
Steps must be taken to show that the Congress party values and respects the contribution of workers.
He has worked for the Congress party for Haryana, Assam, Karnataka and Rajasthan Assembly elections)Disclaimer: These are the personal opinions of the author.","tips, election, party, campaign, preps, focus, nyay, india, vote, yatra, bharat, congress, opinion, 2024","congress,crowdfunding,bharat nyay yatra",,,,,congress
206319232c0efe6cfd2eef9c142b04f86847ecc537f30e154bb1c4ff8bb5999f,2023-12-28 01:42:46+00:00,en,indiatoday.in,indiatoday.in,2023-12-26,Opinion: Changes due to alliance and form,https://www.indiatoday.in/opinion/story/opinion-changes-due-to-alliance-and-form-bjp-to-contest-more-seats-cong-fewer-in-2024-2480722-2023-12-26?utm_source=rss,"Opinion: Changes due to alliance and form - BJP to contest more seats, Cong fewer in 2024",,"Battle lines for the 2024 Lok Sabha elections have been drawn with less than three months left for the Model Code of Conduct to be invoked. In 2019, election dates were announced on March 10. With both the NDA and INDIA blocs initiating seat distribution talks, the bugle for the grand finale has been blown. The Bharatiya Janata Party, the captain of the NDA, enters the fray in good form having defeated Congress 3-0 in the Hindi heartland states that went to polls recently. The form of Congress, the uncrowned captain of the INDIA bloc, is of concern to the alliance partners, as it is going through a rough patch. Though, good news is that Congress is showing signs of revival in the crucial Southern India pitch which sends a quarter of MPs to Lok Sabha. advertisement Changes in circumstances, apart from the form of the two main players, has resulted in quite contrasting strategies for the BJP and Congress going into the 2024 polls. To note, the BJP accounts for more than 90 per cent of seats and a vote share of the NDA, while the Congress have 50 per cent vote share and a third of seats of",,"It did not contest 23 seats each in Maharashtra and Bihar, 34 in Tamil Nadu, and 10 in Punjab.
Four key allies, SAD (Punjab; 10 seats), AIADMK (Tamil Nadu; 21 seats), JDU (Bihar; 17 seats), SHS (Uddhav Sena; 22 seats) and RLP (Rajasthan; 1 seat) have left the NDA.
This implies that the BJP will have to contest more seats in 2024 vis-a-vis 2019.
Eighty-eight of these 99 seats are “BJP versus regional parties” direct contest seats.
Congress, which has a poor strike rate, is likely to contest much fewer seats, up to 300 in 2024.","nda, changes, party, cong, seats, alliance, parties, india, form, fewer, bjp, sena, contest, 2019, congress, opinion, 2024","nda,india alliance,bjp,congress",,,"nda, bjp",neutral,"india bloc, congress"
cbbe851297a7384598a9f245f76f008f519a65b8c779865945a87834867c9c93,2023-12-28 01:35:12+00:00,en,ndtv.com,ndtv.com,2023-12-26,Opinion: BJP's Mission 50% For Lok Sabha 2024,https://www.ndtv.com/opinion/bjps-mission-50-for-lok-sabha-2024-hype-or-substance-4746072,Opinion: BJP's Mission 50% For Lok Sabha 2024 - Hype Or Substance?,Amitabh Tiwari,"The BJP has begun its preps for the 2024 general election with Prime Minister Narendra Modi setting a target of 50% vote share for the party. ""With elections around the corner, party functionaries should be in mission mode to achieve the target of crossing 50 per cent vote share,"" he is reported to have said. Addressing a closed-door meeting of the party in Delhi on Friday, PM Modi urged national office bearers to work in ""mission mode"", suggest news reports. In 2019, the party recorded a 37.4% vote share, bagging 22.9 crore votes. On the seats it contested (435), BJP recorded 46.1% vote share. On 224 of the 303 seats it won in 2019, the party snagged more than 50% vote share. In 12 states and union territories the party won more than 50% vote share - Jharkhand, Gujarat, Chhattisgarh, Delhi, Himachal, Uttarakhand, Madhya Pradesh, Rajasthan and Goa etc. Buoyed by the 3-0 win over the Congress in the Hindi heartland, the BJP is going for the kill, aiming for a record of sorts in 2024 election. No party has ever achieved 50% vote share in Lok Sabha elections; the Congress achieved 48.1% in 1984 in the aftermath of Indira","BJP, 2024 Lok Sabha Polls, PM Modi","On 224 of the 303 seats it won in 2019, the party snagged more than 50% vote share.
In 12 states and union territories the party won more than 50% vote share - Jharkhand, Gujarat, Chhattisgarh, Delhi, Himachal, Uttarakhand, Madhya Pradesh, Rajasthan and Goa etc.
No party has ever achieved 50% vote share in Lok Sabha elections; the Congress achieved 48.1% in 1984 in the aftermath of Indira Gandhi's assassination.
Can BJP Achieve 50% Vote Share?
Is the target of 50% vote share achievable?","lok, modi, party, sabha, seats, won, share, opinion, bjps, vote, bjp, substance, 2019, women, mission, 50, 2024, hype","bjp,narendra modi,vote share",,narendra modi,bjp,pro,"congress, indira"
665b538ab4107c250000717d0c3244423a45737dfbc04405143b03d2c65e1a24,2023-12-27 00:09:50+00:00,en,india.com,india.com,2023-12-25,C-Voter 2024 Opinion Poll: Historic Third Term For Modi Or South To Give Congress An Edge?,https://zeenews.india.com/india/c-voter-2024-opinion-poll-historic-third-term-for-modi-or-south-to-give-congress-an-edge-2702503.html,C-Voter 2024 Opinion Poll: Historic Third Term For Modi Or South To Give Congress An Edge?,"Zee Media Bureau, Akash Sinha","The Bharatiya Janata Party (BJP) and Congress have been working hard to prepare their poll strategies for the 2024 Lok Sabha Elections. While the BJP has set an ambitious target of winning 400 seats in the next election, the Congress and INDIA bloc are working to finalize a seat-sharing deal to defy the Modi might. Now, an opinion poll by C-Voter has given some crucial insights into the possible seat projections for both the parties in South India and the northern states. The survey gave an upper hand to the BJP in the north but favoured the Congress-led bloc in the South. In Madhya Pradesh (29 seats), the BJP is likely to win 27-29 seats and Congress 0-2 while in Rajasthan (25 seats), the BJP may get 23-25 seats and Congress 0-2 seats. Of the 11 Lok Sabha seats in Chhattisgarh, the BJP may win 9-11 and the Congress 0-2. In Karnataka where the BJP lost the assembly election earlier this year, the party is likely to win 22-24 seats while Congress has 4-6 seats of the total 28 seats. In Telangana, the second southern state in full control of the Congress party, the BJP may get only 1-3 seats","World's Richest Village, OPINION POLL 2024, 2024 Lok Sabha election, Shahrukh Pathan, Diabytes, BJP, Congress, Success Story, Janmashtami 2025, Murshidabad, DNA Video, Cristiano Ronaldo engagement, Opinion Poll 2024, Independence Day, Narendra Modi","The Bharatiya Janata Party (BJP) and Congress have been working hard to prepare their poll strategies for the 2024 Lok Sabha Elections.
In Madhya Pradesh (29 seats), the BJP is likely to win 27-29 seats and Congress 0-2 while in Rajasthan (25 seats), the BJP may get 23-25 seats and Congress 0-2 seats.
Of the 11 Lok Sabha seats in Chhattisgarh, the BJP may win 9-11 and the Congress 0-2.
According to it, of the 13 Lok Sabha seats, Congress may win 5-7, AAP 4-6, BJP 0-2 seats and Shiromani Akali Dal 0-2 seats.
In Bihar where 40 Lok Sabha seats will go to the polls, Congress+ (Congress, JDU and RJD) may win 21-23 seats, BJP+ (BJP, LJP-Ram Vilas, LJP-Pashupati Kumar Paras, HAM) 16-18 seats and others 0-2 seats.","modi, term, sabha, 02, win, 2024, historic, edge, states, south, party, bjp, likely, congress, opinion, lok, poll, seats, cvoter","opinion poll,bjp,congress,south india",,,bjp,neutral,"congress, india bloc"
c6cdd90b8f1e8666eacf917cb6841b731a18ab83215416f012bf81864de3ff39,2023-12-27 00:06:50+00:00,en,indiatimes.com,indiatimes.com,2023-12-25,Opinion poll predicts return of Modi govt in 2024,https://economictimes.indiatimes.com/news/elections/lok-sabha/india/opinion-poll-predicts-return-of-modi-govt-in-2024/articleshow/106273719.cms,Opinion poll predicts return of Modi govt in 2024,,"Live Events (You can now subscribe to our (You can now subscribe to our Economic Times WhatsApp channel An opinion poll conducted by a private news channel and a survey agency has predicted the return of the Modi government , while noting the opposition INDIA bloc ""could do better"" than the BJP in states like Bihar, Punjab, Maharashtra and Telangana. According to the survey conducted by the ABP News and C-Voter, the BJP-led NDA would get around 295-335 seats, while the opposition Congress and its INDIA allies are projected to get 165-205 seats.""ABP News-CVoter Opinion Poll, the first before the 2024 Lok Sabha elections, puts the NDA comfortably ahead. I.N.D.I.A . could do better than the BJP in states like Bihar, Punjab and Maharashtra, apart from South,"" they said in a statement.""ABP News-C Voter opinion poll predicts return of the Modi government in 2024, but South remains a challenge for the NDA ( National Democratic Alliance ),"" it said.The survey findings and projections are based on C-Voter Opinion Poll CATI interviews (Computer Assisted Telephone Interviewing), conducted from December 15 to December 21 among 18-plus adults statewide, ""all confirmed voters"". The sample size of the survey, covering 543 seats, was 13,115,","National Democratic Alliance, BJP, INDIA allies, I.N.D.I.A, Modi government","""ABP News-CVoter Opinion Poll, the first before the 2024 Lok Sabha elections, puts the NDA comfortably ahead.
I.N.D.I.A .
""ABP News-C Voter opinion poll predicts return of the Modi government in 2024, but South remains a challenge for the NDA ( National Democratic Alliance ),"" it said.The survey findings and projections are based on C-Voter Opinion Poll CATI interviews (Computer Assisted Telephone Interviewing), conducted from December 15 to December 21 among 18-plus adults statewide, ""all confirmed voters"".
""The South is the only zone where the BJP/NDA is behind, with the Congress/I.N.D.I.A projected to win 70-80 seats.
In Punjab, the Congress is projected to bag 5-7 Lok Sabha seats while the ruling Aam Aadmi Party (AAP) may get 4-6 seats.","modi, poll, predicts, govt, seats, newscvoter, zone, india, survey, abp, projected, return, congress, opinion, 2024","opinion poll,nda,india alliance,bjp",,narendra modi,"nda, bjp",pro,"india bloc, congress"
d60c8fcb0ac75f872bd943c46e012fbca35f168ed2f288c0a3da4d433b2aa2cc,2023-12-27 00:06:06+00:00,en,indiatimes.com,indiatimes.com,2023-12-25,Opinion poll predicts return of Modi govt in 2024,https://timesofindia.indiatimes.com/india/opinion-poll-predicts-return-of-modi-govt-in-2024/articleshow/106273353.cms,Opinion poll predicts return of Modi govt in 2024,Pti,"NEW DELHI: An opinion poll conducted by a private news channel and a survey agency has predicted the return of the Modi government, while noting the opposition INDIA bloc ""could do better"" than the BJP in states like Bihar, Punjab, Maharashtra and Telangana.According to the survey conducted by the ABP News and C-Voter, the BJP-led NDA would get around 295-335 seats, while the opposition Congress and its INDIA allies are projected to get 165-205 seats.""ABP News-CVoter Opinion Poll, the first before the 2024 Lok Sabha elections , puts the NDA comfortably ahead. I.N.D.I.A. could do better than the BJP in states like Bihar, Punjab and Maharashtra, apart from South,"" they said in a statement.""ABP News-C Voter opinion poll predicts return of the Modi government in 2024, but South remains a challenge for the NDA (National Democratic Alliance),"" it said.The survey findings and projections are based on C-Voter Opinion Poll CATI interviews (Computer Assisted Telephone Interviewing), conducted from December 15 to December 21 among 18-plus adults statewide, ""all confirmed voters"". The sample size of the survey, covering 543 seats, was 13,115, the statement added.""Zone-wise projections show BJP/NDA bagging 80-90 seats out of 153 in east zone, the highest 150-160 seats out",NDA,"""ABP News-CVoter Opinion Poll, the first before the 2024 Lok Sabha elections , puts the NDA comfortably ahead.
could do better than the BJP in states like Bihar, Punjab and Maharashtra, apart from South,"" they said in a statement.
""ABP News-C Voter opinion poll predicts return of the Modi government in 2024, but South remains a challenge for the NDA (National Democratic Alliance),"" it said.The survey findings and projections are based on C-Voter Opinion Poll CATI interviews (Computer Assisted Telephone Interviewing), conducted from December 15 to December 21 among 18-plus adults statewide, ""all confirmed voters"".
""The South is the only zone where the BJP/NDA is behind, with the Congress/I.N.D.I.A projected to win 70-80 seats.
In Punjab, the Congress is projected to bag 5-7 Lok Sabha seats while the ruling Aam Aadmi Party (AAP) may get 4-6 seats.","modi, poll, predicts, govt, seats, newscvoter, zone, india, survey, abp, projected, return, congress, opinion, 2024","opinion poll,nda,india alliance,bjp",,narendra modi,"nda, bjp",pro,"india bloc, congress"
5785290f73a8805e3e60ed6a47ec5af02383c349469d34c848012534ae712bfa,2023-12-25 01:36:16+00:00,en,rediff.com,rediff.com,2023-12-22,Stalin's Latest Headache,https://www.rediff.com/news/column/stalins-latest-headache/20231222.htm,Stalin's Latest Headache,N Sathiya Moorthy,"This article was first published 1 year ago Stalin has a procedural problem. Nominating new ministers would entail his having to seek formal permission from Governor R N Ravi. Stalin does not want to interact with this governor as far as possible, asserts N Sathiya Moorthy. IMAGE: Tamil Nadu Chief Minister M K Stalin in Chennai. Photograph: ANI Photo The Madras high court's verdict, first convicting and now sentencing K Ponmudy, the higher education minister, in a disproportionate assets case dating back to his term in the last Karunanidhi ministry (2006-2011) should have ordinarily forced Tamil Nadu's DMK Chief Minister M K Stalin to recast his team before his tainted colleagues embarrass the ruling DMK in the Lok Sabha election, more than already. However, the realities of multiple situations, including the state government's running feud with Governor R N Ravi, may have influenced Stalin to settle for a transfer of Ponmudy's ministerial responsibilities to a senior colleague, Raja Kannappan, who is one more of the 'AIADMK defectors' that have performed better than the DMK originals in party and government, since the late M Karunanidhi's sixth and final chief ministerial term (2011-2016). Corruption has not been a live election issue in",,"IMAGE: Tamil Nadu Chief Minister M K Stalin in Chennai.
IMAGE: Tamil Nadu Governor R N Ravi with Chief Minister M K Stalin.
It includes Thangam Thennarasu (finance), I Periyaswamy (rural development), E V Velu (public works), K K S S R Ramachandran (revenue), Anitha Radhakrishnan (fisheries) and P Moorthy (commercial taxes and registration).
Jaya chose to wait for getting re-elected as an MLA after her acquitting, to come back as chief minister.
Rahul Gandhi lost his Lok Sabha membership automatically when the trial court pronounced him guilty, but got it restored when the Supreme Court stayed the high court order.","stalins, party, supreme, ponmudy, latest, minister, headache, court, stalin, dmk, k, chief, case","dmk,mk stalin,corruption,aiadmk",,,,,"m k stalin, dmk, karunanidhi, aiadmk"
95b622d085eb03b331c6a11bde189b76069545c2af4c469f9356decb89068782,2023-12-22 03:48:55+00:00,en,indiatoday.in,indiatoday.in,2023-12-20,Opinion: Will Kharge be the man against Modi in 2024? A SWOT analysis,https://www.indiatoday.in/opinion/story/mallikarjun-kharge-man-against-pm-narendra-modi-2024-lok-sabha-elections-analysis-2478120-2023-12-20?utm_source=rss,Opinion: Will Kharge be the man against Modi in 2024? A SWOT analysis,,"One of the most surprising aspects of the INDIA bloc meeting on Tuesday was the proposed choice of Mallikarjun Kharge as the coalition's prime ministerial candidate. While a broader consensus eludes Kharge within the INDIA alliance, his caste, experience and proximity to the Gandhis provide a ring of credibility around his name. At the ‘INDIA’ meeting, West Bengal Chief Minister Mamata Banerjee and Delhi Chief Minister Arvind Kejriwal proposed Kharge as the alliance’s prime ministerial candidate, according to MDMK chief Vaiko. advertisement Kharge managed to sound gung-ho even as he ducked. “Let’s win first, the PM face will be discussed later,” he told a press conference after the meeting. All eyes are now on Bahujan Samaj Party (BSP) supremo Mayawati. If Mayawati backs the idea of having the country’s first Dalit prime minister, the INDIA alliance story for 2024 would gain momentum. Uttar Pradesh is one state where the BJP won the bulk of seats in 2014 and 2019. Therefore one person, one constituency and a Dalit vote consolidation could hurt the BJP’s high hopes from the Hindi heartland. ‘Fighter’ Kharge is willing Interestingly, when Mamata Banerjee and Arvind Kejriwal proposed Kharge as leader of the alliance, the veteran leader",,"While a broader consensus eludes Kharge within the INDIA alliance, his caste, experience and proximity to the Gandhis provide a ring of credibility around his name.
If Mayawati backs the idea of having the country’s first Dalit prime minister, the INDIA alliance story for 2024 would gain momentum.
There are many within and outside the INDIA alliance who feel that the Congress performance would be the most crucial aspect of the 2024 General Elections.
Kharge’s trump cardAs Congress president, Kharge has a heft to pitch to Nitish Kumar or Mamata Banerjee as INDIA alliance convenor.
For other contenders and aspirants, Kharge’s candidature offers some hope if the INDIA alliance manages to beat the NDA in 2024.","modi, prime, party, swot, leader, alliance, kharge, singh, analysis, india, man, minister, dalit, congress, opinion, 2024","mallikarjun kharge,india alliance,dalit politics,mayawati",,,bjp,neutral,"mallikarjun kharge, india bloc, mamata banerjee, arvind kejriwal, vaiko, bsp, mayawati"
778e74f2943543d22e87c3fa6ed367a4e1673e053816fec1ac232d8a795bb292,2023-12-21 04:12:19+00:00,en,rediff.com,rediff.com,2023-12-18,2024 Challenge For INDIA Grows Every Day!,https://www.rediff.com/news/column/2024-challenge-for-india-grows-every-day/20231218.htm,2024 Challenge For INDIA Grows Every Day!,Business Standard,"This article was first published 1 year ago If they wish to have any chance next year, the Congress and the alliance must quickly settle all issues, draw up an alternative agenda, and create a cohesive campaign. IMAGE: Trinamool Congress supremo Mamata Banerjee felicitates Congress leader Sonia Gandhi before a photo session of Indian National Developmental Inclusive Alliance (INDIA) leaders in Mumbai, September 1, 2023. Photograph: ANI Photo At its last meeting on September 1 in Mumbai, the Opposition bloc comprising parties under the Indian National Developmental Inclusive Alliance (INDIA) bloc had 'resolved' to initiate seat-sharing arrangements 'immediately', concluding it at the earliest in 'a collaborative spirit of give and take'; organise joint public rallies across the country on issues of public concern; and coordinate communications, media strategies, and campaigns. The Congress, the biggest and the only party in the alliance with a nationwide electoral footprint -- also the leading player from the alliance in the five state assembly polls held in November -- reneged on all. The alliance, as a result, could not move forward for nearly three months. Clearly, Congress strategists had expected the party to win at least three of the five states, adding to its victories",,"IMAGE: Trinamool Congress supremo Mamata Banerjee felicitates Congress leader Sonia Gandhi before a photo session of Indian National Developmental Inclusive Alliance (INDIA) leaders in Mumbai, September 1, 2023.
The Congress has consoled itself with a win in Telangana, and wisely reined in party leaders who took to speaking of a 'north versus south' divide.
But it still seems helpless in the face of irresponsible claims by its senior leaders of electronic voting machine tampering.
The party couldn't talk stridently about livelihood issues, especially inflation and the jobs crisis, something the INDIA bloc had agreed to do in its meetings.
But the INDIA alliance, particularly the Congress party, must accept that the 2024 challenge is growing larger with each passing day.","grows, party, day, alliance, seats, state, india, challenge, issues, leaders, meeting, congress, 2024, states","india alliance,congress,seat sharing",,,,,"india bloc, congress"
